Image,Class,Pixel Intensity,Aspect Ratio,Perimeter,Solidity,Convexity,Euler's Number
7795.png,7,0.1285064025610244,1.0,75.84061932563782,0.6820276497695853,0.816624992640254,0
59988.png,7,0.13000700280112046,1.0,92.08326017856598,0.6452991452991453,0.683693591795314,1
18046.png,7,0.08993097238895559,0.4,62.38477599620819,0.7152317880794702,0.7734539826250685,1
7809.png,7,0.11619147659063625,0.7,70.52691113948822,0.6179245283018868,0.7928403923020447,0
25095.png,7,0.12995698279311724,0.85,85.59797894954681,0.5849056603773585,0.6917286398658888,1
33196.png,7,0.1335734293717487,0.7,80.87005722522736,0.6828193832599119,0.6892267274455642,1
54099.png,7,0.1223639455782313,0.8,80.7695517539978,0.6869158878504673,0.7135768155775919,1
33996.png,7,0.0719437775110044,0.6,63.79898953437805,0.5202312138728323,0.8173017456548656,1
10932.png,7,0.1167517006802721,0.65,73.69848430156708,0.6232558139534884,0.7520048143427156,1
54167.png,7,0.08631952781112445,0.65,76.04163014888763,0.5591397849462365,0.10520552997530691,2
22651.png,7,0.18358343337334934,0.8,74.28427064418793,0.6984126984126984,0.8132343997619019,1
28386.png,6,0.1640906362545018,0.7,72.52691125869751,0.6935483870967742,0.7691459899623772,0
21268.png,6,0.07851140456182473,0.5,52.97056233882904,0.6458333333333334,0.884742168021007,0
37445.png,6,0.1733393357342937,0.8,74.28427064418793,0.7111111111111111,0.797941763887329,0
39466.png,6,0.12449479791916768,0.7,79.59797894954681,0.6208333333333333,0.6867177873940083,1
8814.png,6,0.11171468587434974,0.55,62.870057106018066,0.6735751295336787,0.8166418136918292,0
31363.png,6,0.08831032412965185,0.6,62.870057225227356,0.6842105263157895,0.8000687571707181,-1
38980.png,6,0.11715186074429772,0.6,54.52691125869751,0.8451612903225807,0.911646360995131,-1
51407.png,6,0.19551320528211283,0.95,85.94112491607666,0.6525974025974026,0.7306503190267376,0
6895.png,6,0.12657563025210083,0.6,60.97056257724762,0.6972972972972973,0.8358068100700063,1
10956.png,6,0.15737795118047218,0.9,95.8406194448471,0.6141479099678456,0.6452965192317702,-1
47827.png,6,0.15599739895958384,0.65,61.11269772052765,0.8477157360406091,0.8844616555648691,0
10709.png,6,0.1515656262505002,0.8,73.35533809661865,0.7148760330578512,0.7748558031708488,0
10833.png,6,0.16865746298519407,0.7,66.52691113948822,0.8454106280193237,0.03006302210253776,2
8224.png,6,0.13074229691876751,0.85,106.42640602588654,0.6066176470588235,0.5521122335150462,1
46735.png,6,0.1642607042817127,0.65,58.041630148887634,0.84,0.8906357166801171,0
17075.png,6,0.09419267707082833,0.35,54.3847758769989,0.7241379310344828,0.8695681280291608,1
4431.png,6,0.13856042416966788,0.8,85.98275601863861,0.7387755102040816,0.655664219130319,0
22215.png,6,0.12884153661464584,0.8,82.7695517539978,0.6273764258555133,0.7004564733777354,0
1886.png,6,0.11230492196878752,0.7,83.01219272613525,0.6359649122807017,0.6452512104916155,0
22654.png,6,0.10007002801120447,0.8,69.59797930717468,0.5777777777777777,0.8081170012719076,0
50104.png,6,0.10742296918767506,0.6,70.28427076339722,0.6439024390243903,0.7330460107210334,0
24165.png,6,0.1285264105642257,0.5,57.21320307254791,0.7784090909090909,0.8695682312698598,1
256.png,6,0.08907563025210084,0.6,52.627416491508484,0.7397260273972602,0.9365381785290441,-1
15591.png,6,0.13826530612244897,0.65,62.28427076339722,0.7427184466019418,0.8670317623812962,-4
10913.png,6,0.16480092036814725,0.75,62.52691125869751,0.8256880733944955,0.8737968732899638,1
21832.png,6,0.11790216086434574,0.65,63.455843448638916,0.6621004566210046,0.8438897036622133,0
15447.png,6,0.10692276910764306,0.7,79.5979791879654,0.6490384615384616,0.668864523432405,1
33975.png,6,0.1461984793917567,0.7,61.11269736289978,0.8571428571428571,0.8579819167314044,-1
13349.png,6,0.14390256102440976,0.75,78.66904640197754,0.748792270531401,0.6718029087213149,1
37990.png,6,0.2074279711884754,0.75,65.4558435678482,0.8313253012048193,0.8539957643921763,0
45514.png,6,0.17579031612645057,0.7,68.28427076339722,0.7777777777777778,0.8069074390079586,0
27268.png,6,0.24019107643057222,1.1764705882352942,74.3847758769989,0.7873754152823921,0.8334374534033065,1
21667.png,6,0.09884953981592637,0.6,84.76955187320709,0.6291079812206573,0.6347243299997152,0
49969.png,6,0.13501900760304122,0.8,71.4558435678482,0.6375545851528385,0.7725262762458349,-1
50865.png,6,0.1326580632252901,0.5,56.38477599620819,0.8165680473372781,0.8721077469869999,0
16792.png,6,0.12630052020808324,0.6,59.455843567848206,0.7208121827411168,0.8469218469833385,0
4867.png,6,0.19008103241296517,1.0,87.69848430156708,0.6736111111111112,0.7388273461163722,0
14973.png,6,0.1319577831132453,0.7,81.01219236850739,0.6623376623376623,0.6832871767288751,-1
28708.png,6,0.07369447779111644,0.7,59.94112503528595,0.7039473684210527,0.8422758109077122,-1
11479.png,6,0.10886354541816727,0.6,55.69848418235779,0.7987012987012987,0.8876293560329408,1
44070.png,6,0.07516006402561025,0.45,61.21320307254791,0.5782312925170068,0.7688453038355018,1
3789.png,6,0.18419867947178872,0.9,89.01219248771667,0.7331081081081081,0.692322217571911,0
55760.png,6,0.1321378551420568,0.6,60.870057344436646,0.8055555555555556,0.8669542192303185,0
46526.png,6,0.1042517006802721,0.8,77.59797894954681,0.5658914728682171,0.7379866010092524,0
37549.png,6,0.15456182472989194,0.95,84.5269113779068,0.5993377483443708,0.7392520969130922,0
5121.png,6,0.15984393757503002,0.6,72.76955187320709,0.8028169014084507,0.7399620413464166,1
16538.png,6,0.16936274509803922,0.8,83.01219236850739,0.7237354085603113,0.6937769587844056,0
54255.png,6,0.112124849939976,0.6,77.35533833503723,0.6333333333333333,0.05170942414698541,2
32866.png,6,0.16993297318927572,1.0526315789473684,82.52691125869751,0.6174496644295302,0.7417594870355212,0
59359.png,6,0.2327080832332933,0.9,71.21320307254791,0.8401486988847584,0.8379375279852396,0
47260.png,6,0.15067026810724288,1.0526315789473684,91.8406195640564,0.5907590759075908,0.6731807436510877,-1
25499.png,6,0.2286264505802321,0.8,65.79898953437805,0.8303249097472925,0.8858793268586477,0
10164.png,6,0.10143557422969188,0.85,94.66904640197754,0.5307692307692308,0.6085399161600316,1
15527.png,6,0.12554521808723487,0.7,71.01219248771667,0.7156862745098039,0.7553723177944784,-1
23937.png,6,0.18495898359343738,0.9,82.42640614509583,0.7420494699646644,0.7313633935972231,-3
58303.png,6,0.0967687074829932,0.6,58.52691125869751,0.76,0.8385011254170803,0
1100.png,6,0.09901960784313725,0.4,51.79898941516876,0.8,0.9056679938057001,1
22940.png,6,0.17925170068027213,0.95,86.42640602588654,0.6013986013986014,0.6793834598882287,0
52141.png,6,0.07340436174469787,0.8,86.81118154525757,0.6368159203980099,0.6499468257729564,0
49626.png,6,0.10564725890356143,0.6,75.69848430156708,0.5368852459016393,0.7414032393207743,0
33595.png,6,0.13237294917967185,0.8,82.18376529216766,0.5608695652173913,0.6730315210676353,1
37351.png,6,0.198219287715086,0.8,79.94112479686737,0.7753623188405797,0.7683278195736689,-1
51700.png,6,0.10430172068827531,0.65,67.11269760131836,0.7025641025641025,0.8183754388984921,0
6024.png,6,0.11438075230092037,0.7,75.6984840631485,0.6444444444444445,0.7022167934137971,0
31167.png,6,0.10287615046018407,0.45,56.627416372299194,0.7784810126582279,0.8720654162013528,0
10950.png,6,0.14318727490996397,0.7,62.62741661071777,0.7342342342342343,0.8678781074916149,-2
19799.png,6,0.14887454981992798,0.65,66.28427076339722,0.7867298578199052,0.803498833029199,1
23667.png,6,0.1254201680672269,0.75,74.76955235004425,0.6842105263157895,0.7398912296808386,-2
34776.png,6,0.14031612645058023,0.6,66.04163014888763,0.7201834862385321,0.8041758167480899,0
14300.png,6,0.11287515006002401,0.8,83.11269748210907,0.5793357933579336,0.7038136005651028,0
46755.png,6,0.15066026410564223,0.7,66.14213538169861,0.7333333333333333,0.030237910954314242,1
42723.png,6,0.13100240096038415,0.6,73.94112467765808,0.6909090909090909,0.7403266575050708,1
50776.png,6,0.08243297318927571,0.45,56.041630148887634,0.6754966887417219,0.8460568229691036,0
449.png,6,0.1450330132052821,0.8,80.42640614509583,0.7205240174672489,0.6667764282048152,1
45614.png,6,0.07480492196878752,0.5,50.041630148887634,0.7520661157024794,0.9221504724839916,1
32325.png,6,0.20426170468187277,0.7,64.04163014888763,0.8468085106382979,0.8770626188615408,0
4243.png,6,0.2284313725490196,0.9,76.52691125869751,0.797945205479452,0.7864557219388185,0
19290.png,6,0.08940076030412165,0.5,53.79898941516876,0.7419354838709677,0.8981349651019218,0
21008.png,6,0.08330332132853142,0.5,69.4558436870575,0.6402116402116402,0.7331093970850634,-1
41940.png,6,0.15739795918367347,0.7,65.4558436870575,0.8101851851851852,0.8075416206252407,-2
38661.png,6,0.1345888355342137,0.7,65.11269772052765,0.7285714285714285,0.8220140765233747,-1
28978.png,6,0.07831632653061224,0.4,58.627416491508484,0.684931506849315,0.8106056290919189,1
24286.png,6,0.165281112444978,0.7,63.94112515449524,0.8262910798122066,0.8404464759391619,-2
38302.png,6,0.09982492997198879,0.4,52.72792184352875,0.8287671232876712,0.8998750993262439,-1
52820.png,6,0.0983343337334934,0.6,72.18376541137695,0.6809815950920245,0.7277431946111255,1
11941.png,6,0.11401060424169668,0.55,56.62741661071777,0.8074534161490683,0.8809162671790886,1
11327.png,6,0.10953381352541017,0.5,63.35533833503723,0.7085714285714285,0.7908907948299356,0
14804.png,6,0.13657963185274108,0.7,77.4558436870575,0.6317829457364341,0.7298857411682778,0
17168.png,6,0.09047118847539015,0.7,67.01219248771667,0.6214953271028038,0.8085132497137087,-1
35588.png,6,0.19570828331332532,1.0,98.08326005935669,0.7009345794392523,0.6442311063141608,-1
50811.png,6,0.13290816326530613,0.5,56.38477599620819,0.7837837837837838,0.8951853279249374,0
3364.png,6,0.09557322929171669,0.4,50.62741661071777,0.8248175182481752,0.9105440150407558,-1
20494.png,6,0.1538765506202481,0.5,54.627416491508484,0.8406593406593407,0.915030829497399,1
3474.png,6,0.11008403361344539,0.75,62.52691113948822,0.6428571428571429,0.8639297722734425,0
22820.png,6,0.10909863945578231,0.8,79.01219248771667,0.5901639344262295,0.7014435873043351,0
13494.png,6,0.15495698279311723,0.75,65.11269748210907,0.7061224489795919,0.8742614271151854,0
37222.png,6,0.14117146858743498,0.65,61.455843567848206,0.7476190476190476,0.8482494992846968,0
42295.png,6,0.21941776710684271,0.8,62.52691113948822,0.8270042194092827,0.8910338302343866,-1
35204.png,6,0.13923069227691076,0.8,73.94112479686737,0.6746987951807228,0.7563173880253536,0
50623.png,6,0.1221938775510204,0.6,63.21320307254791,0.7412935323383084,0.8220040998261227,-1
14252.png,1,0.044997999199679874,0.1,42.82842707633972,0.8888888888888888,0.9837540356665583,1
51594.png,1,0.04318727490996399,0.1,43.65685415267944,0.8591549295774648,0.9722512958022341,1
58447.png,1,0.08546418567426971,0.3,45.899494767189026,0.8653846153846154,0.9621875528761675,1
28922.png,1,0.10055522208883554,0.65,62.041629910469055,0.6182795698924731,0.8472131486205866,1
23749.png,1,0.06890256102440975,0.8,56.18376553058624,0.8198198198198198,0.9508090629100562,1
24555.png,1,0.09006602641056423,0.6,52.870057225227356,0.832,0.9363211067732911,1
1425.png,1,0.10557723089235695,0.65,54.87005698680878,0.8263888888888888,0.9404576809427794,1
3237.png,1,0.0771858743497399,0.4,48.97056245803833,0.8037383177570093,0.9452051044690307,1
20143.png,1,0.07287915166066426,0.5,50.62741661071777,0.8285714285714286,0.9410991646042227,1
5930.png,1,0.07993697478991597,0.2,45.65685415267944,0.9795918367346939,0.9818553623171362,1
31421.png,1,0.10549219687875151,0.85,57.35533893108368,0.8540145985401459,0.9400117084425503,1
19724.png,1,0.04466786714685874,0.15,44.485281229019165,0.7837837837837838,0.9505603224588619,1
6864.png,1,0.050775310124049615,0.25,44.485281229019165,0.75,0.9529903329260064,1
15633.png,1,0.0909313725490196,0.7,54.870057225227356,0.7555555555555555,0.938169056415745,1
37926.png,1,0.11265506202480993,0.5,65.79898953437805,0.7094972067039106,0.7693726069114948,1
2045.png,1,0.10625250100040017,0.55,52.62741661071777,0.8,0.9126019528432288,1
28822.png,1,0.07048319327731092,0.25,44.485281229019165,0.8588235294117647,0.9647394737040548,1
5304.png,1,0.08498399359743898,0.3,46.485281229019165,0.8365384615384616,0.9630869033258542,1
36657.png,1,0.11959283713485394,0.5,49.55634891986847,0.8872180451127819,0.9583472670658139,1
1230.png,1,0.08258803521408564,0.25,45.071067690849304,0.91,0.9778438662913524,1
46347.png,1,0.07967687074829931,0.6,52.870057106018066,0.7967479674796748,0.9453870230589615,1
41055.png,1,0.057658063225290115,0.1,43.41421353816986,0.9873417721518988,0.9958966081999151,1
34922.png,1,0.06175470188075231,0.2,43.65685415267944,0.9342105263157895,0.9734319405550271,1
1676.png,1,0.09506802721088436,0.45,48.97056245803833,0.8521739130434782,0.9482389399563361,1
33326.png,1,0.10907863145258102,0.3,48.485281229019165,0.889763779527559,0.9719137019343667,1
18070.png,1,0.05876350540216086,0.25,44.485281229019165,0.8275862068965517,0.9671237596517311,1
16086.png,1,0.0847138855542217,0.6,52.87005698680878,0.8099173553719008,0.9347527878771422,1
5484.png,1,0.05853341336534614,0.2,42.82842707633972,0.96,0.9919878979561957,1
54872.png,1,0.08866546618647458,0.3,44.485281229019165,0.8762886597938144,0.9777302831962302,1
50647.png,1,0.06988795518207283,0.15,44.82842707633972,0.9010989010989011,0.9850618631762168,1
32447.png,1,0.11243997599039615,0.95,63.11269760131836,0.8870967741935484,0.8994421674363532,1
7532.png,1,0.05421168467386955,0.45,48.97056245803833,0.7319587628865979,0.929225831681065,1
45131.png,1,0.10004001600640257,0.25,48.82842707633972,0.9272727272727272,0.040959746601567655,2
34945.png,1,0.0685374149659864,0.5,47.79898953437805,0.8137254901960784,0.9497946696289854,1
36461.png,1,0.08043217286914767,0.55,50.62741661071777,0.8333333333333334,0.9424895553865155,1
56252.png,1,0.05445678271308523,0.3,43.899494767189026,0.7692307692307693,0.9591062869576642,1
54876.png,1,0.03985594237695078,0.15,43.65685415267944,0.8115942028985508,0.9655038614523748,1
50219.png,1,0.0711234493797519,0.55,50.041630148887634,0.8383838383838383,0.9411587369133326,1
17030.png,1,0.060129051620648265,0.2,43.071067690849304,0.8133333333333334,0.9740072594305115,1
16159.png,1,0.10880852340936376,0.55,56.62741661071777,0.8540145985401459,0.06029258868792645,2
26687.png,1,0.10876350540216087,0.35,46.485281229019165,0.8947368421052632,0.9740695244886249,1
11702.png,1,0.07346438575430173,0.8,67.11269819736481,0.5508982035928144,0.7776792526431172,1
23473.png,1,0.10213085234093638,0.3,47.071067690849304,0.9459459459459459,0.9591296739089542,1
4569.png,1,0.09290716286514605,0.55,51.79898941516876,0.7819548872180451,0.9407729884117542,1
20824.png,1,0.04580332132853141,0.35,50.38477599620819,0.5922330097087378,0.8887167639633862,1
58610.png,1,0.0525110044017607,0.3,46.38477599620819,0.7222222222222222,0.9332823568631008,1
35831.png,1,0.07866146458583434,0.3,47.55634891986847,0.7876106194690266,0.9447419238962259,1
44277.png,1,0.11531112444977991,0.95,61.94112455844879,0.8366013071895425,0.9232686348176188,1
23543.png,1,0.06635654261704682,0.5,50.041630148887634,0.7843137254901961,0.9415662817112614,1
54489.png,1,0.09216186474589835,0.3,47.899494767189026,0.8050847457627118,0.9594087565024656,1
5648.png,1,0.04220688275310124,0.1,43.65685415267944,0.8591549295774648,0.972298873730178,1
919.png,1,0.08430372148859544,0.7,55.11269783973694,0.8429752066115702,0.9431743853437521,1
41419.png,1,0.08045718287314926,0.9,57.35533809661865,0.8017241379310345,0.9432368594621567,1
49919.png,1,0.05728291316526611,0.3,46.72792184352875,0.7840909090909091,0.9477615258869688,1
59041.png,1,0.06671668667466987,0.25,45.65685415267944,0.875,0.04380503293792148,3
57571.png,1,0.08388855542216887,0.7,52.87005686759949,0.8114754098360656,0.9476851937094306,1
18321.png,1,0.056372549019607844,0.15,47.071067690849304,0.7721518987341772,0.08497788973623827,2
22410.png,1,0.09130652260904362,0.4,50.72792184352875,0.7441860465116279,0.9290304373805865,1
19765.png,1,0.0921468587434974,0.45,49.79898953437805,0.8145161290322581,0.9298004452016309,1
54023.png,1,0.07682072829131653,0.6,51.11269760131836,0.8073394495412844,0.9441374822774459,1
25767.png,1,0.061224489795918366,0.4,47.79898953437805,0.8202247191011236,0.9409975787881948,1
7363.png,1,0.04066626650660264,0.5,48.870057225227356,0.7625,0.9413782089620678,1
14953.png,1,0.06942777110844338,0.35,49.55634891986847,0.8526315789473684,0.04035809827786055,2
2870.png,1,0.0678421368547419,0.4,49.21320307254791,0.8076923076923077,0.928593562019068,1
4865.png,1,0.1118797519007603,0.3,47.41421353816986,0.9565217391304348,0.9923158426222309,1
49592.png,1,0.07266906762705082,0.4,46.72792184352875,0.8018867924528302,0.9549960912895388,1
1148.png,1,0.09268207282913166,0.7,64.87005734443665,0.6609195402298851,0.8165396823925528,0
5004.png,1,0.05972889155662265,0.3,45.899494767189026,0.797752808988764,0.9561255561275211,1
58486.png,1,0.08329831932773109,0.5,49.21320307254791,0.8035714285714286,0.9321846213752316,1
35507.png,1,0.08917567026810724,0.65,52.28427064418793,0.8333333333333334,0.9463757488957552,1
57190.png,1,0.06993797519007602,0.3,46.485281229019165,0.8064516129032258,0.9588377442315836,1
52562.png,1,0.061459583833533414,0.2,43.071067690849304,0.8333333333333334,0.9674094891170498,1
52741.png,1,0.07312424969987995,0.6,51.69848382472992,0.8240740740740741,0.9505996674055515,1
44994.png,1,0.12554521808723487,0.3,48.24264061450958,0.9701492537313433,0.9894368064990297,1
20083.png,1,0.08166766706682674,0.3,47.31370830535889,0.8272727272727273,0.9468301169117911,1
780.png,1,0.07275910364145657,0.2,45.31370830535889,0.8823529411764706,0.9590770347731374,1
56584.png,1,0.11160964385754302,0.25,50.485281229019165,0.9411764705882353,0.957409493640342,1
12314.png,1,0.07172368947579032,0.3,46.485281229019165,0.7821782178217822,0.9599024099702708,1
1118.png,1,0.06216486594637855,0.35,45.31370830535889,0.7906976744186046,0.9551563803177645,1
25447.png,1,0.09732893157262905,0.25,46.24264061450958,0.8878504672897196,0.9801418589454393,1
8218.png,1,0.11488095238095239,0.7,78.62741661071777,0.5284552845528455,0.7441760702431927,1
54886.png,1,0.06366546618647459,0.35,48.14213538169861,0.6936936936936937,0.9316848699233501,1
53233.png,1,0.08212785114045618,0.7,53.94112455844879,0.8596491228070176,0.9498156967555168,1
11677.png,1,0.08071228491396558,0.5,47.79898953437805,0.8085106382978723,0.943003686592791,1
51033.png,1,0.07049819927971189,0.45,48.38477599620819,0.845360824742268,0.9453887089479069,1
51035.png,1,0.08659963985594238,0.55,50.62741661071777,0.8205128205128205,0.9477602758612167,1
7716.png,1,0.05381152460984393,0.4,47.79898941516876,0.7840909090909091,0.9409603286914009,1
39437.png,1,0.10394657863145257,0.75,55.11269772052765,0.8702290076335878,0.9358462344395556,1
3345.png,1,0.07444977991196479,0.4,48.38477599620819,0.8018867924528302,0.9399567832357254,1
54103.png,1,0.07598539415766306,0.4,46.14213538169861,0.803921568627451,0.9388986417760922,1
47993.png,1,0.07991696678671469,0.55,50.627416491508484,0.8571428571428571,0.9449865934036752,1
9674.png,1,0.09272709083633453,0.6,51.69848418235779,0.8412698412698413,0.9494585892578563,1
19122.png,1,0.08182773109243698,0.4,46.97056233882904,0.822429906542056,0.9502489552276004,1
16087.png,1,0.09783413365346139,0.55,49.21320307254791,0.8717948717948718,0.9539135537563986,1
32296.png,1,0.07335434173669468,0.55,51.455843567848206,0.7699115044247787,0.9313914026353928,1
17472.png,1,0.13600440176070427,0.5,52.38477599620819,0.8157894736842105,0.9353807108704825,1
54784.png,1,0.09089135654261704,0.4,49.55634891986847,0.8205128205128205,0.9468851975307666,1
7877.png,1,0.14307723089235697,0.6,52.97056245803833,0.8895705521472392,0.9403649089710246,1
408.png,1,0.05694777911164466,0.2,44.72792184352875,0.7640449438202247,0.9504927630189409,1
48956.png,1,0.05928871548619448,0.3,45.55634891986847,0.8222222222222222,0.9426794858463905,1
55163.png,8,0.1738295318127251,0.65,63.455843567848206,0.7913043478260869,0.031517979866764544,1
28710.png,8,0.14764905962384955,0.7,67.11269795894623,0.6939655172413793,0.8364945749653167,0
46223.png,8,0.1306422569027611,0.7,63.11269783973694,0.73568281938326,0.8911710702728234,-1
41130.png,8,0.13499399759903963,0.6,57.21320295333862,0.7395348837209302,0.9406322716773177,-1
46897.png,8,0.2277360944377751,0.95,75.11269760131836,0.778125,0.8741866841146444,-1
3196.png,8,0.1405562224889956,0.6,62.28427064418793,0.7545454545454545,0.8632112802396775,-2
34986.png,8,0.18721488595438177,0.7,63.79898953437805,0.8211382113821138,0.8884254268891544,0
10379.png,8,0.19755402160864347,0.85,70.87005722522736,0.7373737373737373,0.8823467919772445,-1
17145.png,8,0.215031012404962,1.0,71.69848418235779,0.8088737201365188,0.876468843707528,-2
41153.png,8,0.1346188475390156,1.1764705882352942,68.28427076339722,0.6829268292682927,0.8415368705691895,-1
45207.png,8,0.16141456582633054,0.8,66.04163002967834,0.6466666666666666,0.9199277608091646,-1
20191.png,8,0.12976190476190477,1.0,67.69848430156708,0.672,0.8974718096602634,-1
51891.png,8,0.15446178471388555,0.8,64.87005710601807,0.7520325203252033,0.8961693386406014,-1
13014.png,8,0.1116296518607443,0.8,65.11269783973694,0.6371308016877637,0.8764953715226479,-1
39242.png,8,0.177906162464986,0.7,59.55634880065918,0.788235294117647,0.9607850572298918,-2
19826.png,8,0.1212234893957583,0.55,73.11269760131836,0.71,0.7070133988189015,0
40697.png,8,0.1231142456982793,0.7,67.69848430156708,0.7161572052401747,0.8419049516645077,-1
43861.png,8,0.1274559823929572,0.9,79.35533821582794,0.7105263157894737,0.7334042932662211,-2
48394.png,8,0.12417466986794719,0.7,64.52691102027893,0.6625514403292181,0.868004999130209,-1
44659.png,8,0.13435874349739896,0.55,57.455843687057495,0.788659793814433,0.9120380256592386,-3
49215.png,8,0.12859143657462985,1.1764705882352942,66.52691149711609,0.7327188940092166,0.8635657103274883,-3
41652.png,8,0.09876950780312126,0.6,58.72792184352875,0.648936170212766,0.8738565660138,-1
16724.png,8,0.14067627050820328,0.6,55.69848418235779,0.7282608695652174,0.9046535286749484,-1
42266.png,8,0.12545518207282913,0.9,91.01219260692596,0.5971731448763251,0.6575575735135899,0
47656.png,8,0.22883653461384554,0.8,66.28427076339722,0.8368055555555556,0.9095162007395665,-1
9789.png,8,0.18281812725090035,1.1111111111111112,67.4558435678482,0.7545126353790613,0.8859387105371489,-1
5949.png,8,0.17311924769907963,0.85,64.28427028656006,0.7791164658634538,0.9297554500431803,-3
14640.png,8,0.11685174069627852,0.9,69.35533809661865,0.672566371681416,0.8759271087536673,-1
45458.png,8,0.08434873949579832,0.4,50.14213526248932,0.8208955223880597,0.9412070294814818,0
28401.png,8,0.22271408563425368,0.75,69.11269795894623,0.8035714285714286,0.8658473545120052,-1
10486.png,8,0.16885254101640657,0.6,63.21320307254791,0.7982062780269058,0.8784172684785361,0
7439.png,8,0.12010804321728691,0.6,63.21320295333862,0.6652173913043479,0.8942528023135652,-1
45765.png,8,0.14605342136854743,0.65,63.455843448638916,0.7245762711864406,0.8956040500419048,-2
13559.png,8,0.23821028411364548,1.0,75.6984840631485,0.7886435331230284,0.8672532073291421,-2
28495.png,8,0.2008953581432573,0.6,62.38477575778961,0.8369098712446352,0.9034271860478315,0
756.png,8,0.29776910764305725,0.9,69.6984840631485,0.8829113924050633,0.9087043198987682,1
36605.png,8,0.21951780712284913,0.8,66.87005710601807,0.8250950570342205,0.8935381143594435,0
43335.png,8,0.14154161664665865,0.75,61.6984840631485,0.7098214285714286,0.9117935927111308,-1
55264.png,8,0.08943077230892357,0.55,55.69848418235779,0.702247191011236,0.8955563089274029,-2
32030.png,8,0.1256502601040416,0.5,54.97056245803833,0.7692307692307693,0.9436294530893367,-2
17233.png,8,0.17954681872749098,0.95,70.28427064418793,0.6827586206896552,0.8743534855773114,-1
37149.png,8,0.16898259303721488,0.75,61.455843567848206,0.7342342342342343,0.0,0
56952.png,8,0.17528011204481792,0.65,60.041630029678345,0.7927927927927928,0.9065618242678103,0
29863.png,8,0.10514705882352941,0.65,77.35533809661865,0.6881720430107527,0.6790275282303562,1
19763.png,8,0.1788315326130452,0.95,84.52691125869751,0.6993243243243243,0.7437899520494595,-1
26519.png,8,0.1417016806722689,0.6,62.041630148887634,0.75,0.8599837870787423,0
9900.png,8,0.17316926770708282,0.65,65.69848418235779,0.7911646586345381,0.8450170827950118,-1
21110.png,8,0.07986694677871148,0.6,68.28427052497864,0.5935828877005348,0.7655487436358869,0
1790.png,8,0.19261204481792718,1.0,79.59797894954681,0.6785714285714286,0.8161333496270811,-1
13792.png,8,0.17807122849139656,0.8,63.69848394393921,0.7818930041152263,0.9223136303298048,-1
46982.png,8,0.1311124449779912,1.0526315789473684,101.01219236850739,0.5734767025089605,0.6252113748968352,1
10559.png,8,0.19407763105242098,0.7,68.6274163722992,0.7806691449814126,0.8844490454589492,-2
34738.png,8,0.12725590236094436,0.55,55.79898941516876,0.7967032967032966,0.9048491775528457,-2
18577.png,8,0.1383953581432573,0.7,61.455843687057495,0.7321428571428571,0.877114140597434,0
52592.png,8,0.19675870348139257,0.7,63.455843687057495,0.8340080971659919,0.898733508641205,1
45481.png,8,0.11901760704281712,0.8,75.11269748210907,0.6538461538461539,0.7828889137794744,0
17889.png,8,0.08710484193677472,0.4,62.870057225227356,0.7671232876712328,0.7537753345699904,-1
19124.png,8,0.10849339735894359,0.7,59.69848430156708,0.6194690265486725,0.9033102590407152,0
41253.png,8,0.15234593837535013,0.8,69.11269783973694,0.7098039215686275,0.8502227001676713,-1
55696.png,8,0.23854541816726693,0.8,61.79898929595947,0.8531468531468531,0.9684623927583023,-1
25043.png,8,0.13810524209683875,0.6,58.97056245803833,0.7916666666666666,0.8939341510741716,-1
12288.png,8,0.1089185674269708,0.6,61.94112491607666,0.7050691244239631,0.856438474951269,-3
5043.png,8,0.1565076030412165,0.8,67.35533845424652,0.7191011235955056,0.8585335045117388,-1
43695.png,8,0.14990496198479392,0.6,58.62741672992706,0.7857142857142857,0.9231393773325031,-1
12660.png,8,0.12279411764705882,1.1111111111111112,74.28427064418793,0.5888501742160279,0.8600513860390842,-1
25741.png,8,0.15791316526610646,0.75,82.28427076339722,0.652542372881356,0.6941938188433773,0
28887.png,8,0.16902761104441777,0.7,67.94112503528595,0.7452471482889734,0.8634785184215088,-1
55801.png,8,0.1913965586234494,0.7,64.62741661071777,0.7984496124031008,0.9009270260501469,-1
10061.png,8,0.10001500600240096,0.65,54.627416491508484,0.7664670658682635,0.9498568442144131,-4
35526.png,8,0.17124349739895958,0.8,72.28427052497864,0.706959706959707,0.8230937003707062,-1
36648.png,8,0.10986394557823129,0.7,65.11269760131836,0.5918367346938775,0.8721226640194745,-1
19538.png,8,0.10823829531812725,0.8,60.52691149711609,0.7033492822966507,0.9063515882432049,-1
2940.png,8,0.19438775510204082,0.7,67.11269772052765,0.7892857142857143,0.8879625914509295,-2
13960.png,8,0.15625250100040017,0.65,58.28427052497864,0.7025862068965517,0.9306738878204722,-1
42832.png,8,0.2824029611844738,0.95,69.79898953437805,0.8722741433021807,0.926307953457328,1
2231.png,8,0.16417567026810725,0.7,77.94112479686737,0.6784452296819788,0.7952958077785931,0
28470.png,8,0.1368497398959584,0.95,78.18376529216766,0.5973451327433629,0.7347718194864468,0
27616.png,8,0.1428371348539416,0.75,68.87005710601807,0.683206106870229,0.8568088107801914,-1
11823.png,8,0.16187474989995998,0.85,67.94112467765808,0.7489711934156379,0.892681104522003,-3
